retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-19,6,33.48,0.0,33.48,5.58,5.58,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-934754,2025-01-20,1,5.58,0.0,5.58,5.58,5.58,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-01,1,2.25,0.0,2.25,2.25,2.25,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-20,5,11.25,2.25,9.0,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-01-19,6,24.42,0.0,24.42,4.07,4.07,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-01-20,2,8.14,0.0,8.14,4.07,4.07,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-01-20,5,22.95,5.75,17.2,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-01-19,8,36.72,9.2,27.52,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-01-20,4,18.36,4.6,13.76,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-01-19,9,54.0,8.1,45.9,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-01-20,8,48.0,7.2,40.8,6.0,5.1,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-833452,2025-01-19,1,5.7,0.0,5.7,5.7,5.7,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-01-02,11,15.29,0.0,15.29,1.39,1.39,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-19,2,12.72,0.0,12.72,6.36,6.36,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-20,3,19.08,0.0,19.08,6.36,6.36,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-19,3,21.06,4.2,16.86,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-01-20,2,5.42,1.08,4.34,2.71,2.17,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-167383,2025-01-19,2,13.8,2.76,11.04,6.9,5.52,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-01-20,5,34.5,6.9,27.6,6.9,5.52,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-01-20,3,20.7,4.14,16.56,6.9,5.52,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-19,7,17.64,3.5,14.14,2.52,2.02,
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-20,7,17.64,3.5,14.14,2.52,2.02,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-01-20,13,54.34,13.65,40.69,4.18,3.13,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-01-20,8,50.56,0.0,50.56,6.32,6.32,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-19,16,102.24,25.6,76.64,6.39,4.79,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-01-19,4,24.88,3.72,21.16,6.22,5.29,
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-01-19,14,31.64,3.22,28.42,2.26,2.03,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-19,21,32.13,7.98,24.15,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-20,17,26.01,6.46,19.55,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-19,5,31.85,3.2,28.65,6.37,5.73,MARKETPLACE
RTL-TGT,S-TGT-0004,TGT-292925,2025-01-20,8,48.0,7.2,40.8,6.0,5.1,RETAILER_ONLINE
