retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-18,5,27.9,4.2,23.7,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-17,12,66.96,10.08,56.88,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-18,8,44.64,6.72,37.92,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-18,12,112.44,0.0,112.44,9.37,9.37,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-18,17,159.29,0.0,159.29,9.37,9.37,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-17,12,112.44,0.0,112.44,9.37,9.37,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-17,1,2.25,0.23,2.02,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-17,1,2.25,0.23,2.02,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-02-17,15,61.05,18.3,42.75,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-02-18,9,36.63,10.98,25.65,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-18,13,59.67,5.98,53.69,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-17,6,27.54,2.76,24.78,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-17,5,30.0,6.0,24.0,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-18,1,6.0,1.2,4.8,6.0,4.8,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-833452,2025-02-17,1,5.7,0.0,5.7,5.7,5.7,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-02-17,15,20.85,2.1,18.75,1.39,1.25,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-17,11,15.29,1.54,13.75,1.39,1.25,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-18,5,6.95,0.0,6.95,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0004,TGT-286095,2025-02-18,21,187.74,37.59,150.15,8.94,7.15,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-02-18,8,50.88,5.12,45.76,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-02-18,2,14.04,0.0,14.04,7.02,7.02,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-655748,2025-02-18,2,5.42,0.54,4.88,2.71,2.44,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-17,1,6.9,1.03,5.87,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-18,3,20.7,3.09,17.61,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-18,5,34.5,5.15,29.35,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-18,10,98.1,0.0,98.1,9.81,9.81,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-17,11,107.91,0.0,107.91,9.81,9.81,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-18,4,39.24,0.0,39.24,9.81,9.81,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-17,15,37.8,5.7,32.1,2.52,2.14,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-18,4,10.08,1.52,8.56,2.52,2.14,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-02-17,5,20.9,0.0,20.9,4.18,4.18,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-02-17,18,84.6,8.46,76.14,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-17,16,101.12,10.08,91.04,6.32,5.69,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-18,18,113.76,11.34,102.42,6.32,5.69,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-02-17,8,51.12,0.0,51.12,6.39,6.39,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-17,4,24.88,2.48,22.4,6.22,5.6,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-17,12,27.12,4.08,23.04,2.26,1.92,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-18,7,15.82,0.0,15.82,2.26,2.26,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-02-18,7,17.78,5.32,12.46,2.54,1.78,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-18,13,82.81,16.51,66.3,6.37,5.1,MARKETPLACE
RTL-TGT,S-TGT-0004,TGT-648173,2025-02-18,9,36.63,10.98,25.65,4.07,2.85,IN_STORE
