retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-13,1,2.52,0.0,2.52,2.52,2.52,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-12,3,14.1,0.0,14.1,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-13,9,42.3,0.0,42.3,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-12,9,57.51,17.28,40.23,6.39,4.47,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-13,17,108.63,32.64,75.99,6.39,4.47,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-01-12,13,29.38,5.85,23.53,2.26,1.81,MARKETPLACE
RTL-AMZ,S-AMZ-0008,UNKNOWN-993207,2025-01-13,13,29.38,5.85,23.53,2.26,1.81,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-01-12,9,22.86,0.0,22.86,2.54,2.54,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-01-13,3,7.62,0.0,7.62,2.54,2.54,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-12,11,70.07,7.04,63.03,6.37,5.73,MARKETPLACE
