retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-TGT,S-TGT-0005,TGT-591638,2025-01-05,15,20.85,5.25,15.6,1.39,1.04,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-05,1,6.36,1.27,5.09,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-01-05,2,12.72,2.54,10.18,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-04,3,21.06,4.2,16.86,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-01-04,2,14.04,2.8,11.24,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-01-04,4,10.84,1.08,9.76,2.71,2.44,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-01-05,1,2.71,0.27,2.44,2.71,2.44,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-01-04,3,20.7,0.0,20.7,6.9,6.9,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-01-05,2,13.8,0.0,13.8,6.9,6.9,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-04,7,17.64,0.0,17.64,2.52,2.52,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-05,8,20.16,4.0,16.16,2.52,2.02,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-04,23,108.1,10.81,97.29,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-05,16,75.2,7.52,67.68,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-01-04,16,101.12,20.16,80.96,6.32,5.06,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-05,3,19.17,0.0,19.17,6.39,6.39,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-01-04,1,6.22,0.0,6.22,6.22,6.22,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-01-05,1,6.22,0.93,5.29,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-01-05,19,42.94,8.55,34.39,2.26,1.81,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-05,10,15.3,0.0,15.3,1.53,1.53,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-01-04,6,15.24,1.5,13.74,2.54,2.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-04,6,38.22,0.0,38.22,6.37,6.37,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-05,2,12.74,0.0,12.74,6.37,6.37,MARKETPLACE
