retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0003,WMT-505726,2025-01-16,8,16.32,3.28,13.04,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-01-15,8,10.96,2.72,8.24,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-01-15,18,24.66,6.12,18.54,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-01-16,19,26.03,6.46,19.57,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-15,14,19.18,4.76,14.42,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-16,9,12.33,3.06,9.27,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-01-15,5,12.75,0.0,12.75,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-01-16,2,5.1,0.0,5.1,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-01-16,3,7.65,0.0,7.65,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-01-16,5,27.9,0.0,27.9,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-15,7,39.06,0.0,39.06,5.58,5.58,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-458753,2025-01-15,1,2.25,0.0,2.25,2.25,2.25,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-01-16,6,13.5,2.7,10.8,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-01-16,3,13.77,3.45,10.32,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-01-16,6,27.54,6.9,20.64,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-01-15,5,30.0,4.5,25.5,6.0,5.1,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-292925,2025-01-16,12,72.0,10.8,61.2,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-01-15,9,54.0,8.1,45.9,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-01-15,3,17.1,0.0,17.1,5.7,5.7,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-01-16,4,22.8,0.0,22.8,5.7,5.7,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-01-15,4,5.56,0.0,5.56,1.39,1.39,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-15,4,25.44,5.08,20.36,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-16,3,19.08,3.81,15.27,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-01-15,2,14.04,2.8,11.24,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-302343,2025-01-16,6,42.12,8.4,33.72,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-01-16,2,5.42,0.0,5.42,2.71,2.71,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-01-15,1,6.9,0.0,6.9,6.9,6.9,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-01-16,3,20.7,0.0,20.7,6.9,6.9,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-15,9,22.68,4.5,18.18,2.52,2.02,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-16,11,27.72,5.5,22.22,2.52,2.02,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-15,5,23.5,0.0,23.5,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-16,10,47.0,0.0,47.0,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-01-16,14,88.48,17.64,70.84,6.32,5.06,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-16,2,12.78,0.0,12.78,6.39,6.39,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-01-15,4,24.88,3.72,21.16,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-01-15,11,24.86,4.95,19.91,2.26,1.81,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-01-16,14,31.64,6.3,25.34,2.26,1.81,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-16,25,38.25,9.5,28.75,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-01-15,2,5.08,0.0,5.08,2.54,2.54,MARKETPLACE
