retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-02,1,6.36,0.0,6.36,6.36,6.36,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-01,3,21.06,0.0,21.06,7.02,7.02,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-655748,2025-01-01,2,5.42,0.0,5.42,2.71,2.71,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-167383,2025-01-01,2,13.8,0.0,13.8,6.9,6.9,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-167383,2025-01-02,1,6.9,0.0,6.9,6.9,6.9,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-01-01,9,37.62,0.0,37.62,4.18,4.18,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-01-02,6,25.08,0.0,25.08,4.18,4.18,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-01,24,112.8,11.28,101.52,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-02,17,79.9,7.99,71.91,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-02,10,63.9,0.0,63.9,6.39,6.39,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-01-02,4,24.88,0.0,24.88,6.22,6.22,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-01,10,15.3,0.0,15.3,1.53,1.53,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-02,15,22.95,0.0,22.95,1.53,1.53,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-01,3,19.11,0.0,19.11,6.37,6.37,MARKETPLACE
