retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-TGT,S-TGT-0004,TGT-648173,2025-01-15,3,12.21,0.0,12.21,4.07,4.07,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-01-15,6,24.42,0.0,24.42,4.07,4.07,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-01-15,9,41.31,10.35,30.96,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-01-15,3,13.77,3.45,10.32,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-01-14,5,30.0,4.5,25.5,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-01-14,4,22.8,3.44,19.36,5.7,4.84,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-01-14,3,17.1,2.58,14.52,5.7,4.84,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-01-14,5,6.95,0.0,6.95,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-01-15,5,6.95,0.0,6.95,1.39,1.39,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-01-14,1,6.36,1.27,5.09,6.36,5.09,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-576632,2025-01-15,2,12.72,2.54,10.18,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-14,3,21.06,4.2,16.86,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-15,6,42.12,8.4,33.72,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-302343,2025-01-14,4,28.08,5.6,22.48,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-655748,2025-01-14,2,5.42,0.54,4.88,2.71,2.44,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-655748,2025-01-15,2,5.42,0.54,4.88,2.71,2.44,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-01-14,3,20.7,0.0,20.7,6.9,6.9,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-01-15,3,20.7,0.0,20.7,6.9,6.9,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-14,1,2.52,0.0,2.52,2.52,2.52,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-01-14,8,33.44,0.0,33.44,4.18,4.18,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-01-15,14,58.52,0.0,58.52,4.18,4.18,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-14,8,37.6,0.0,37.6,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-01-14,15,94.8,18.9,75.9,6.32,5.06,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-01-15,19,120.08,23.94,96.14,6.32,5.06,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-14,5,31.95,0.0,31.95,6.39,6.39,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-15,3,19.17,0.0,19.17,6.39,6.39,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-14,22,33.66,8.36,25.3,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-14,8,50.96,5.12,45.84,6.37,5.73,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-15,8,50.96,5.12,45.84,6.37,5.73,MARKETPLACE
