retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-02-26,10,47.0,0.0,47.0,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-25,8,50.56,0.0,50.56,6.32,6.32,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-26,8,50.56,0.0,50.56,6.32,6.32,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-02-25,6,38.34,0.0,38.34,6.39,6.39,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-02-26,7,44.73,0.0,44.73,6.39,6.39,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-25,6,37.32,0.0,37.32,6.22,6.22,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-26,2,12.44,0.0,12.44,6.22,6.22,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-25,9,20.34,0.0,20.34,2.26,2.26,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-25,10,15.3,0.0,15.3,1.53,1.53,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-26,5,7.65,0.0,7.65,1.53,1.53,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-02-25,8,20.32,0.0,20.32,2.54,2.54,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-25,2,12.74,0.0,12.74,6.37,6.37,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-26,6,38.22,0.0,38.22,6.37,6.37,MARKETPLACE
